domain,variable,scenario,region,year,value,unit,branch_leaf,branch_path
power,Generation,AMS Target Scenario,Myanmar,2010,0.0,TWh,Tidal,Transformation\Centralized Electricity Generation\Processes\Tidal
power,Generation,AMS Target Scenario,Myanmar,2020,0.0,TWh,Tidal,Transformation\Centralized Electricity Generation\Processes\Tidal
power,Generation,AMS Target Scenario,Myanmar,2030,0.0,TWh,Tidal,Transformation\Centralized Electricity Generation\Processes\Tidal
power,Generation,AMS Target Scenario,Myanmar,2040,0.0,TWh,Tidal,Transformation\Centralized Electricity Generation\Processes\Tidal
power,Generation,AMS Target Scenario,Myanmar,2050,0.0,TWh,Tidal,Transformation\Centralized Electricity Generation\Processes\Tidal
power,Generation,AMS Target Scenario,Myanmar,2060,0.0,TWh,Tidal,Transformation\Centralized Electricity Generation\Processes\Tidal
power,Generation,AMS Target Scenario,Philippines,2010,0.0,TWh,Tidal,Transformation\Centralized Electricity Generation\Processes\Tidal
power,Generation,AMS Target Scenario,Philippines,2020,0.0,TWh,Tidal,Transformation\Centralized Electricity Generation\Processes\Tidal
power,Generation,AMS Target Scenario,Philippines,2030,0.0,TWh,Tidal,Transformation\Centralized Electricity Generation\Processes\Tidal
power,Generation,AMS Target Scenario,Philippines,2040,0.0,TWh,Tidal,Transformation\Centralized Electricity Generation\Processes\Tidal
power,Generation,AMS Target Scenario,Philippines,2050,0.0,TWh,Tidal,Transformation\Centralized Electricity Generation\Processes\Tidal
power,Generation,AMS Target Scenario,Philippines,2060,0.0,TWh,Tidal,Transformation\Centralized Electricity Generation\Processes\Tidal
power,Generation,AMS Target Scenario,Singapore,2010,0.0,TWh,Tidal,Transformation\Centralized Electricity Generation\Processes\Tidal
power,Generation,AMS Target Scenario,Singapore,2020,0.0,TWh,Tidal,Transformation\Centralized Electricity Generation\Processes\Tidal
power,Generation,AMS Target Scenario,Singapore,2030,0.0,TWh,Tidal,Transformation\Centralized Electricity Generation\Processes\Tidal
power,Generation,AMS Target Scenario,Singapore,2040,0.0,TWh,Tidal,Transformation\Centralized Electricity Generation\Processes\Tidal
power,Generation,AMS Target Scenario,Singapore,2050,0.0,TWh,Tidal,Transformation\Centralized Electricity Generation\Processes\Tidal
power,Generation,AMS Target Scenario,Singapore,2060,0.0,TWh,Tidal,Transformation\Centralized Electricity Generation\Processes\Tidal
power,Generation,AMS Target Scenario,Thailand,2010,0.0,TWh,Tidal,Transformation\Centralized Electricity Generation\Processes\Tidal
power,Generation,AMS Target Scenario,Thailand,2020,0.0,TWh,Tidal,Transformation\Centralized Electricity Generation\Processes\Tidal
power,Generation,AMS Target Scenario,Thailand,2030,0.0,TWh,Tidal,Transformation\Centralized Electricity Generation\Processes\Tidal
power,Generation,AMS Target Scenario,Thailand,2040,0.0,TWh,Tidal,Transformation\Centralized Electricity Generation\Processes\Tidal
power,Generation,AMS Target Scenario,Thailand,2050,0.0,TWh,Tidal,Transformation\Centralized Electricity Generation\Processes\Tidal
power,Generation,AMS Target Scenario,Thailand,2060,0.0,TWh,Tidal,Transformation\Centralized Electricity Generation\Processes\Tidal
power,Generation,AMS Target Scenario,Vietnam,2010,0.0,TWh,Tidal,Transformation\Centralized Electricity Generation\Processes\Tidal
power,Generation,AMS Target Scenario,Vietnam,2020,0.0,TWh,Tidal,Transformation\Centralized Electricity Generation\Processes\Tidal
power,Generation,AMS Target Scenario,Vietnam,2030,0.0,TWh,Tidal,Transformation\Centralized Electricity Generation\Processes\Tidal
power,Generation,AMS Target Scenario,Vietnam,2040,0.0,TWh,Tidal,Transformation\Centralized Electricity Generation\Processes\Tidal
power,Generation,AMS Target Scenario,Vietnam,2050,0.0,TWh,Tidal,Transformation\Centralized Electricity Generation\Processes\Tidal
power,Generation,AMS Target Scenario,Vietnam,2060,0.0,TWh,Tidal,Transformation\Centralized Electricity Generation\Processes\Tidal
power,Generation,AMS Target Scenario,Brunei,2010,0.0,TWh,Wind Onshore,Transformation\Centralized Electricity Generation\Processes\Wind Onshore
power,Generation,AMS Target Scenario,Brunei,2020,0.0,TWh,Wind Onshore,Transformation\Centralized Electricity Generation\Processes\Wind Onshore
power,Generation,AMS Target Scenario,Brunei,2030,0.0,TWh,Wind Onshore,Transformation\Centralized Electricity Generation\Processes\Wind Onshore
power,Generation,AMS Target Scenario,Brunei,2040,0.0,TWh,Wind Onshore,Transformation\Centralized Electricity Generation\Processes\Wind Onshore
power,Generation,AMS Target Scenario,Brunei,2050,0.0,TWh,Wind Onshore,Transformation\Centralized Electricity Generation\Processes\Wind Onshore
power,Generation,AMS Target Scenario,Brunei,2060,0.0,TWh,Wind Onshore,Transformation\Centralized Electricity Generation\Processes\Wind Onshore
power,Generation,AMS Target Scenario,Cambodia,2010,0.0,TWh,Wind Onshore,Transformation\Centralized Electricity Generation\Processes\Wind Onshore
power,Generation,AMS Target Scenario,Cambodia,2020,0.0,TWh,Wind Onshore,Transformation\Centralized Electricity Generation\Processes\Wind Onshore
power,Generation,AMS Target Scenario,Cambodia,2030,0.5362737509254646,TWh,Wind Onshore,Transformation\Centralized Electricity Generation\Processes\Wind Onshore
power,Generation,AMS Target Scenario,Cambodia,2040,3.265419621544328,TWh,Wind Onshore,Transformation\Centralized Electricity Generation\Processes\Wind Onshore
power,Generation,AMS Target Scenario,Cambodia,2050,3.2916755843896404,TWh,Wind Onshore,Transformation\Centralized Electricity Generation\Processes\Wind Onshore
power,Generation,AMS Target Scenario,Cambodia,2060,3.3179315472349504,TWh,Wind Onshore,Transformation\Centralized Electricity Generation\Processes\Wind Onshore
power,Generation,AMS Target Scenario,Indonesia,2010,0.0,TWh,Wind Onshore,Transformation\Centralized Electricity Generation\Processes\Wind Onshore
power,Generation,AMS Target Scenario,Indonesia,2020,0.0,TWh,Wind Onshore,Transformation\Centralized Electricity Generation\Processes\Wind Onshore
power,Generation,AMS Target Scenario,Indonesia,2030,0.0,TWh,Wind Onshore,Transformation\Centralized Electricity Generation\Processes\Wind Onshore
power,Generation,AMS Target Scenario,Indonesia,2040,0.0,TWh,Wind Onshore,Transformation\Centralized Electricity Generation\Processes\Wind Onshore
power,Generation,AMS Target Scenario,Indonesia,2050,0.0,TWh,Wind Onshore,Transformation\Centralized Electricity Generation\Processes\Wind Onshore
power,Generation,AMS Target Scenario,Indonesia,2060,0.0,TWh,Wind Onshore,Transformation\Centralized Electricity Generation\Processes\Wind Onshore
power,Generation,AMS Target Scenario,Laos,2010,0.0,TWh,Wind Onshore,Transformation\Centralized Electricity Generation\Processes\Wind Onshore
power,Generation,AMS Target Scenario,Laos,2020,0.0,TWh,Wind Onshore,Transformation\Centralized Electricity Generation\Processes\Wind Onshore
power,Generation,AMS Target Scenario,Laos,2030,0.45311054460565287,TWh,Wind Onshore,Transformation\Centralized Electricity Generation\Processes\Wind Onshore
power,Generation,AMS Target Scenario,Laos,2040,1.3073145432962299,TWh,Wind Onshore,Transformation\Centralized Electricity Generation\Processes\Wind Onshore
power,Generation,AMS Target Scenario,Laos,2050,1.4528989612780263,TWh,Wind Onshore,Transformation\Centralized Electricity Generation\Processes\Wind Onshore
power,Generation,AMS Target Scenario,Laos,2060,1.084656021677012,TWh,Wind Onshore,Transformation\Centralized Electricity Generation\Processes\Wind Onshore
power,Generation,AMS Target Scenario,Malaysia,2010,0.0,TWh,Wind Onshore,Transformation\Centralized Electricity Generation\Processes\Wind Onshore
power,Generation,AMS Target Scenario,Malaysia,2020,0.0,TWh,Wind Onshore,Transformation\Centralized Electricity Generation\Processes\Wind Onshore
power,Generation,AMS Target Scenario,Malaysia,2030,0.0,TWh,Wind Onshore,Transformation\Centralized Electricity Generation\Processes\Wind Onshore
power,Generation,AMS Target Scenario,Malaysia,2040,0.0,TWh,Wind Onshore,Transformation\Centralized Electricity Generation\Processes\Wind Onshore
power,Generation,AMS Target Scenario,Malaysia,2050,0.0,TWh,Wind Onshore,Transformation\Centralized Electricity Generation\Processes\Wind Onshore
power,Generation,AMS Target Scenario,Malaysia,2060,0.0,TWh,Wind Onshore,Transformation\Centralized Electricity Generation\Processes\Wind Onshore
power,Generation,AMS Target Scenario,Myanmar,2010,2.0000000000000005e-05,TWh,Wind Onshore,Transformation\Centralized Electricity Generation\Processes\Wind Onshore
power,Generation,AMS Target Scenario,Myanmar,2020,0.0,TWh,Wind Onshore,Transformation\Centralized Electricity Generation\Processes\Wind Onshore
power,Generation,AMS Target Scenario,Myanmar,2030,0.0,TWh,Wind Onshore,Transformation\Centralized Electricity Generation\Processes\Wind Onshore
power,Generation,AMS Target Scenario,Myanmar,2040,0.0,TWh,Wind Onshore,Transformation\Centralized Electricity Generation\Processes\Wind Onshore
power,Generation,AMS Target Scenario,Myanmar,2050,0.0,TWh,Wind Onshore,Transformation\Centralized Electricity Generation\Processes\Wind Onshore
power,Generation,AMS Target Scenario,Myanmar,2060,0.0,TWh,Wind Onshore,Transformation\Centralized Electricity Generation\Processes\Wind Onshore
power,Generation,AMS Target Scenario,Philippines,2010,0.06169999999999997,TWh,Wind Onshore,Transformation\Centralized Electricity Generation\Processes\Wind Onshore
power,Generation,AMS Target Scenario,Philippines,2020,1.0264498309999994,TWh,Wind Onshore,Transformation\Centralized Electricity Generation\Processes\Wind Onshore
power,Generation,AMS Target Scenario,Philippines,2030,15.219131525918922,TWh,Wind Onshore,Transformation\Centralized Electricity Generation\Processes\Wind Onshore
power,Generation,AMS Target Scenario,Philippines,2040,45.42149819806487,TWh,Wind Onshore,Transformation\Centralized Electricity Generation\Processes\Wind Onshore
power,Generation,AMS Target Scenario,Philippines,2050,81.02849890627904,TWh,Wind Onshore,Transformation\Centralized Electricity Generation\Processes\Wind Onshore
power,Generation,AMS Target Scenario,Philippines,2060,81.02849890627904,TWh,Wind Onshore,Transformation\Centralized Electricity Generation\Processes\Wind Onshore
power,Generation,AMS Target Scenario,Singapore,2010,0.0,TWh,Wind Onshore,Transformation\Centralized Electricity Generation\Processes\Wind Onshore
power,Generation,AMS Target Scenario,Singapore,2020,0.0,TWh,Wind Onshore,Transformation\Centralized Electricity Generation\Processes\Wind Onshore
power,Generation,AMS Target Scenario,Singapore,2030,0.0,TWh,Wind Onshore,Transformation\Centralized Electricity Generation\Processes\Wind Onshore
power,Generation,AMS Target Scenario,Singapore,2040,0.0,TWh,Wind Onshore,Transformation\Centralized Electricity Generation\Processes\Wind Onshore
power,Generation,AMS Target Scenario,Singapore,2050,0.0,TWh,Wind Onshore,Transformation\Centralized Electricity Generation\Processes\Wind Onshore
power,Generation,AMS Target Scenario,Singapore,2060,0.0,TWh,Wind Onshore,Transformation\Centralized Electricity Generation\Processes\Wind Onshore
power,Generation,AMS Target Scenario,Thailand,2010,0.0019999999999999996,TWh,Wind Onshore,Transformation\Centralized Electricity Generation\Processes\Wind Onshore
power,Generation,AMS Target Scenario,Thailand,2020,3.1183411009999995,TWh,Wind Onshore,Transformation\Centralized Electricity Generation\Processes\Wind Onshore
power,Generation,AMS Target Scenario,Thailand,2030,2.0456673229280007,TWh,Wind Onshore,Transformation\Centralized Electricity Generation\Processes\Wind Onshore
power,Generation,AMS Target Scenario,Thailand,2040,13.036479939750265,TWh,Wind Onshore,Transformation\Centralized Electricity Generation\Processes\Wind Onshore
power,Generation,AMS Target Scenario,Thailand,2050,19.638406300108816,TWh,Wind Onshore,Transformation\Centralized Electricity Generation\Processes\Wind Onshore
power,Generation,AMS Target Scenario,Thailand,2060,20.847209718202635,TWh,Wind Onshore,Transformation\Centralized Electricity Generation\Processes\Wind Onshore
power,Generation,AMS Target Scenario,Vietnam,2010,0.0,TWh,Wind Onshore,Transformation\Centralized Electricity Generation\Processes\Wind Onshore
power,Generation,AMS Target Scenario,Vietnam,2020,0.982,TWh,Wind Onshore,Transformation\Centralized Electricity Generation\Processes\Wind Onshore
power,Generation,AMS Target Scenario,Vietnam,2030,106.78921015972442,TWh,Wind Onshore,Transformation\Centralized Electricity Generation\Processes\Wind Onshore
power,Generation,AMS Target Scenario,Vietnam,2040,159.7450861237176,TWh,Wind Onshore,Transformation\Centralized Electricity Generation\Processes\Wind Onshore
power,Generation,AMS Target Scenario,Vietnam,2050,276.46610612384023,TWh,Wind Onshore,Transformation\Centralized Electricity Generation\Processes\Wind Onshore
power,Generation,AMS Target Scenario,Vietnam,2060,276.46610612384023,TWh,Wind Onshore,Transformation\Centralized Electricity Generation\Processes\Wind Onshore
power,Generation,AMS Target Scenario,Brunei,2010,0.0,TWh,Wind Offshore,Transformation\Centralized Electricity Generation\Processes\Wind Offshore
power,Generation,AMS Target Scenario,Brunei,2020,0.0,TWh,Wind Offshore,Transformation\Centralized Electricity Generation\Processes\Wind Offshore
power,Generation,AMS Target Scenario,Brunei,2030,0.0,TWh,Wind Offshore,Transformation\Centralized Electricity Generation\Processes\Wind Offshore
power,Generation,AMS Target Scenario,Brunei,2040,0.0,TWh,Wind Offshore,Transformation\Centralized Electricity Generation\Processes\Wind Offshore
power,Generation,AMS Target Scenario,Brunei,2050,0.0,TWh,Wind Offshore,Transformation\Centralized Electricity Generation\Processes\Wind Offshore
power,Generation,AMS Target Scenario,Brunei,2060,0.0,TWh,Wind Offshore,Transformation\Centralized Electricity Generation\Processes\Wind Offshore
power,Generation,AMS Target Scenario,Cambodia,2010,0.0,TWh,Wind Offshore,Transformation\Centralized Electricity Generation\Processes\Wind Offshore
power,Generation,AMS Target Scenario,Cambodia,2020,0.0,TWh,Wind Offshore,Transformation\Centralized Electricity Generation\Processes\Wind Offshore
power,Generation,AMS Target Scenario,Cambodia,2030,0.0,TWh,Wind Offshore,Transformation\Centralized Electricity Generation\Processes\Wind Offshore
power,Generation,AMS Target Scenario,Cambodia,2040,0.0,TWh,Wind Offshore,Transformation\Centralized Electricity Generation\Processes\Wind Offshore
power,Generation,AMS Target Scenario,Cambodia,2050,0.0,TWh,Wind Offshore,Transformation\Centralized Electricity Generation\Processes\Wind Offshore
power,Generation,AMS Target Scenario,Cambodia,2060,0.0,TWh,Wind Offshore,Transformation\Centralized Electricity Generation\Processes\Wind Offshore
power,Generation,AMS Target Scenario,Indonesia,2010,0.0,TWh,Wind Offshore,Transformation\Centralized Electricity Generation\Processes\Wind Offshore
