origin_region,destination_region,fuel,fuel_name_full,year,traded_PJ
Malaysia,Brunei,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2025,0.1169
Malaysia,Brunei,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2030,1.2496
Malaysia,Brunei,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2035,0.7073
Malaysia,Brunei,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2040,35.2618
Malaysia,Brunei,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2045,49.0699
Malaysia,Brunei,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2050,0.0047
Malaysia,Brunei,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2055,15.7522
Malaysia,Brunei,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2060,37.5867
Malaysia,Brunei,Ethanol output from Bioethanol Production,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]",2050,-0.0000
Malaysia,Brunei,Palm Oil input to Biodiesel Production,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]",2040,1.7446
Malaysia,Brunei,Palm Oil input to Biodiesel Production,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]",2045,1.2045
Malaysia,Brunei,Palm Oil input to Biodiesel Production,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]",2055,1.6606
Malaysia,Cambodia,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2025,0.3727
Malaysia,Cambodia,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2030,0.3407
Malaysia,Cambodia,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2035,89.6474
Malaysia,Cambodia,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2040,2.7737
Malaysia,Cambodia,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2045,2.5345
Malaysia,Cambodia,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2050,0.1820
Malaysia,Cambodia,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2055,0.5144
Malaysia,Cambodia,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2060,7.7463
Malaysia,Cambodia,Ethanol output from Bioethanol Production,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]",2030,0.0000
Malaysia,Cambodia,Ethanol output from Bioethanol Production,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]",2045,-0.0000
Malaysia,Cambodia,Ethanol output from Bioethanol Production,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]",2060,0.0000
Malaysia,Cambodia,Palm Oil input to Biodiesel Production,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]",2030,0.3249
Malaysia,Cambodia,Palm Oil input to Biodiesel Production,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]",2050,1.0211
Malaysia,Cambodia,Palm Oil input to Biodiesel Production,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]",2060,1.4067
Malaysia,Indonesia,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2025,12.4406
Malaysia,Indonesia,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2030,47.4238
Malaysia,Indonesia,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2035,82.8412
Malaysia,Indonesia,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2040,155.8255
Malaysia,Indonesia,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2045,94.0797
Malaysia,Indonesia,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2050,86.7266
Malaysia,Indonesia,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2055,230.5749
Malaysia,Indonesia,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2060,51.4747
Malaysia,Indonesia,Ethanol output from Bioethanol Production,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]",2045,-0.0000
Malaysia,Indonesia,Ethanol output from Bioethanol Production,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]",2060,-0.0000
Malaysia,Laos,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2025,2.0610
Malaysia,Laos,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2030,0.4780
Malaysia,Laos,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2035,3.1145
Malaysia,Laos,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2040,103.3932
Malaysia,Laos,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2045,6.4195
Malaysia,Laos,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2050,0.5106
Malaysia,Laos,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2055,2.4608
Malaysia,Laos,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2060,8.3242
Malaysia,Laos,Ethanol output from Bioethanol Production,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]",2045,0.0000
Malaysia,Laos,Ethanol output from Bioethanol Production,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]",2050,-0.0000
Malaysia,Laos,Ethanol output from Bioethanol Production,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]",2060,-0.0000
Malaysia,Laos,Palm Oil input to Biodiesel Production,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]",2040,1.0133
Malaysia,Laos,Palm Oil input to Biodiesel Production,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]",2045,0.8693
Malaysia,Laos,Palm Oil input to Biodiesel Production,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]",2055,1.6606
Malaysia,Laos,Palm Oil input to Biodiesel Production,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]",2060,1.9491
Malaysia,Myanmar,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2025,17.5570
Malaysia,Myanmar,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2030,0.1545
Malaysia,Myanmar,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2035,27.4843
Malaysia,Myanmar,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2040,16.7906
Malaysia,Myanmar,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2045,1.1571
Malaysia,Myanmar,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2050,1.6467
Malaysia,Myanmar,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2055,200.8727
Malaysia,Myanmar,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2060,0.1974
Malaysia,Myanmar,Ethanol output from Bioethanol Production,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]",2060,-0.0000
Malaysia,Myanmar,Palm Oil input to Biodiesel Production,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]",2025,0.0324
Malaysia,Myanmar,Palm Oil input to Biodiesel Production,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]",2035,0.5236
Malaysia,Myanmar,Palm Oil input to Biodiesel Production,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]",2055,1.6606
Malaysia,Philippines,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2025,1.5800
Malaysia,Philippines,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2030,22.8062
Malaysia,Philippines,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2035,75.5379
Malaysia,Philippines,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2040,79.3138
Malaysia,Philippines,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2045,35.2973
Malaysia,Philippines,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2050,110.3125
Malaysia,Philippines,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2055,51.2457
Malaysia,Philippines,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2060,8.1763
Malaysia,Philippines,Ethanol output from Bioethanol Production,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]",2040,0.0004
Malaysia,Philippines,Ethanol output from Bioethanol Production,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]",2045,0.0000
Malaysia,Philippines,Ethanol output from Bioethanol Production,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]",2060,-0.0000
Malaysia,Philippines,Palm Oil input to Biodiesel Production,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]",2025,0.0449
Malaysia,Philippines,Palm Oil input to Biodiesel Production,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]",2030,0.3249
Malaysia,Philippines,Palm Oil input to Biodiesel Production,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]",2045,1.2045
Malaysia,Singapore,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2025,1.6551
Malaysia,Singapore,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2030,22.2044
Malaysia,Singapore,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2035,111.1024
Malaysia,Singapore,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2040,3.0953
Malaysia,Singapore,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2045,2.5195
Malaysia,Singapore,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2050,1.6579
Malaysia,Singapore,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2055,2.2325
Malaysia,Singapore,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2060,3.9015
Malaysia,Singapore,Ethanol output from Bioethanol Production,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]",2045,-0.0000
Malaysia,Singapore,Palm Oil input to Biodiesel Production,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]",2050,1.4148
Malaysia,Thailand,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2025,0.8749
Malaysia,Thailand,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2030,10.7951
Malaysia,Thailand,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2035,37.8640
Malaysia,Thailand,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2040,2.0693
Malaysia,Thailand,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2045,1.1484
Malaysia,Thailand,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2050,37.3209
Malaysia,Thailand,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2055,56.9044
Malaysia,Thailand,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2060,7.3566
Malaysia,Thailand,Ethanol output from Bioethanol Production,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]",2040,0.0000
Malaysia,Thailand,Ethanol output from Bioethanol Production,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]",2045,0.0000
Malaysia,Thailand,Ethanol output from Bioethanol Production,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]",2050,0.0000
Malaysia,Thailand,Ethanol output from Bioethanol Production,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]",2060,-0.0000
Malaysia,Thailand,Palm Oil input to Biodiesel Production,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]",2025,0.2195
Malaysia,Thailand,Palm Oil input to Biodiesel Production,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]",2030,1.1189
Malaysia,Thailand,Palm Oil input to Biodiesel Production,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]",2035,5.7221
Malaysia,Thailand,Palm Oil input to Biodiesel Production,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]",2040,4.3878
Malaysia,Thailand,Palm Oil input to Biodiesel Production,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]",2045,6.0225
Malaysia,Thailand,Palm Oil input to Biodiesel Production,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]",2050,4.8717
Malaysia,Thailand,Palm Oil input to Biodiesel Production,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]",2055,6.9166
Malaysia,Thailand,Palm Oil input to Biodiesel Production,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]",2060,17.3215
Malaysia,Timor Leste,Ethanol output from Bioethanol Production,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]",2030,-0.0000
Malaysia,Timor Leste,Ethanol output from Bioethanol Production,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]",2045,-0.0000
Malaysia,Timor Leste,Palm Oil input to Biodiesel Production,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]",2025,0.0449
Malaysia,Timor Leste,Palm Oil input to Biodiesel Production,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]",2035,0.5236
Malaysia,Timor Leste,Palm Oil input to Biodiesel Production,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]",2040,1.0133
Malaysia,Timor Leste,Palm Oil input to Biodiesel Production,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]",2045,1.2045
Malaysia,Timor Leste,Palm Oil input to Biodiesel Production,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]",2055,1.6606
Malaysia,Vietnam,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2025,1.6987
Malaysia,Vietnam,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2030,2.3309
Malaysia,Vietnam,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2035,25.2551
Malaysia,Vietnam,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2040,24.2806
Malaysia,Vietnam,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2045,63.1556
Malaysia,Vietnam,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2055,42.5114
Malaysia,Vietnam,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2060,29.8641
Malaysia,Vietnam,Ethanol output from Bioethanol Production,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]",2045,0.0000
Malaysia,Vietnam,Ethanol output from Bioethanol Production,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]",2060,0.0000
Malaysia,Vietnam,Palm Oil input to Biodiesel Production,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]",2025,0.0773
Malaysia,Vietnam,Palm Oil input to Biodiesel Production,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]",2030,0.3249
Malaysia,Vietnam,Palm Oil input to Biodiesel Production,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]",2035,1.2491
Malaysia,Vietnam,Palm Oil input to Biodiesel Production,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]",2045,0.8693
Malaysia,Vietnam,Palm Oil input to Biodiesel Production,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]",2060,1.9491
Myanmar,Brunei,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2025,0.0246
Myanmar,Brunei,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2030,10.8371
Myanmar,Brunei,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2035,35.2576
Myanmar,Brunei,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2040,2.1440
Myanmar,Brunei,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2045,50.8080
Myanmar,Brunei,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2050,49.8026
Myanmar,Brunei,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2055,12.9169
Myanmar,Brunei,Biodiesel output from Biodiesel Production,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]",2060,35.0716
