domain,scenario,scenario_code,sector,subsector,layer,fuel,carrier,region,year,value,unit,value_pj,confident_carrier,fuel_resolved,path_repaired,branch_leaf,branch_path
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Philippines,2056,11407.74989,GWh,41.0679,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Philippines,2057,13158.828553,GWh,47.371783,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Philippines,2058,15116.460844,GWh,54.419259,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Philippines,2059,17294.013717,GWh,62.258449,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Philippines,2060,19704.108483,GWh,70.934791,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Singapore,2023,1712.875671,GWh,6.166352,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Singapore,2024,2394.152369,GWh,8.618949,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Singapore,2025,3075.429067,GWh,11.071545,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Singapore,2026,3756.705765,GWh,13.524141,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Singapore,2027,4437.982463,GWh,15.976737,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Singapore,2028,5119.259161,GWh,18.429333,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Singapore,2029,5800.535859,GWh,20.881929,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Singapore,2030,6481.812557,GWh,23.334525,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Singapore,2031,7460.844132,GWh,26.859039,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Singapore,2032,8411.174347,GWh,30.280228,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Singapore,2033,9328.177751,GWh,33.58144,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Singapore,2034,10213.30147,GWh,36.767885,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Singapore,2035,11067.30085,GWh,39.842283,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Singapore,2036,11890.213603,GWh,42.804769,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Singapore,2037,12689.808996,GWh,45.683312,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Singapore,2038,13463.772906,GWh,48.469582,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Singapore,2039,14210.844971,GWh,51.159042,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Singapore,2040,14923.759472,GWh,53.725534,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Singapore,2041,15609.356706,GWh,56.193684,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Singapore,2042,16265.622852,GWh,58.556242,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Singapore,2043,16897.92558,GWh,60.832532,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Singapore,2044,17493.366689,GWh,62.97612,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Singapore,2045,18062.34285,GWh,65.024434,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Singapore,2046,18604.839089,GWh,66.977421,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Singapore,2047,19108.053998,GWh,68.788994,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Singapore,2048,19599.342849,GWh,70.557634,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Singapore,2049,20053.65175,GWh,72.193146,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Singapore,2050,20476.780495,GWh,73.71641,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Singapore,2051,20874.314058,GWh,75.147531,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Singapore,2052,21246.879051,GWh,76.488765,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Singapore,2053,21595.207256,GWh,77.742746,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Singapore,2054,21920.115741,GWh,78.912417,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Singapore,2055,22222.487542,GWh,80.000955,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Singapore,2056,22503.25359,GWh,81.011713,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Singapore,2057,22763.376303,GWh,81.948155,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Singapore,2058,23003.835039,GWh,82.813806,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Singapore,2059,23225.613513,GWh,83.612209,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Singapore,2060,23429.689131,GWh,84.346881,True,True,False,Hyperscale,Demand\Commercial\Data_Center\Hyperscale
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2023,3247.07912,GWh,11.689485,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2024,6523.067575,GWh,23.483043,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2025,9799.05603,GWh,35.276602,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2026,13075.044485,GWh,47.07016,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2027,16351.032941,GWh,58.863719,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2028,19627.021396,GWh,70.657277,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2029,22903.009851,GWh,82.450835,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2030,26178.998307,GWh,94.244394,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2031,30444.586764,GWh,109.600512,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2032,34796.857205,GWh,125.268686,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2033,39120.040555,GWh,140.832146,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2034,43309.903513,GWh,155.915653,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2035,47282.118383,GWh,170.215626,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2036,50972.748458,GWh,183.501894,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2037,54338.845013,GWh,195.619842,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2038,57363.071099,GWh,206.507056,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2039,60039.695167,GWh,216.142903,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2040,62374.191829,GWh,224.547091,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2041,64381.472243,GWh,231.7733,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2042,66081.109431,GWh,237.891994,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2043,67495.760319,GWh,242.984737,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2044,68647.422243,GWh,247.13072,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2045,69552.265288,GWh,250.388155,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2046,70227.31073,GWh,252.818319,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2047,70695.40662,GWh,254.503464,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2048,70981.037712,GWh,255.531736,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2049,71109.240746,GWh,255.993267,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2050,71104.037294,GWh,255.974534,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2051,71039.386139,GWh,255.74179,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2052,70932.690259,GWh,255.357685,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2053,70799.755187,GWh,254.879119,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2054,70654.832529,GWh,254.357397,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2055,70510.66091,GWh,253.838379,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2056,70378.508092,GWh,253.362629,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2057,70268.217156,GWh,252.965582,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2058,70188.25867,GWh,252.677731,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2059,70145.78974,GWh,252.524843,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2060,70146.719998,GWh,252.528192,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Malaysia,2023,5900.0,GWh,21.24,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Malaysia,2024,6437.228615,GWh,23.174023,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Malaysia,2025,6974.45723,GWh,25.108046,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Malaysia,2026,7511.685844,GWh,27.042069,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Malaysia,2027,8048.914459,GWh,28.976092,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Malaysia,2028,8586.143074,GWh,30.910115,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Malaysia,2029,9123.371689,GWh,32.844138,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Malaysia,2030,9660.600303,GWh,34.778161,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,AMS Target Scenario,ATS,Commercial,Data_Center,Direct,Electricity,electricity,Malaysia,2031,10922.682095,GWh,39.321656,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
