variable,scenario,energy_class,fuel,region,year,value,unit
Primary Supply,Baseline Simulation,Secondary,Electricity,Cambodia,2040,0.01283170464,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Electricity,Cambodia,2050,0.01283170464,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Electricity,Cambodia,2060,0.01283170464,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Electricity,Indonesia,2010,0.08253159370407438,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Electricity,Indonesia,2020,0.07032643095490301,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Electricity,Indonesia,2030,-1.5291141462709366,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Electricity,Indonesia,2040,-3.6371443085600426,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Electricity,Indonesia,2050,-6.5834920718232715,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Electricity,Indonesia,2060,-9.574257544248258,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Electricity,Laos,2010,-0.01704987110552639,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Electricity,Laos,2020,-0.09714534447205912,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Electricity,Laos,2030,-0.1407581226,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Electricity,Laos,2040,-0.14075812260000017,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Electricity,Laos,2050,-0.1407581226,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Electricity,Laos,2060,-0.1407581226,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Electricity,Malaysia,2010,0.007292952015776992,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Electricity,Malaysia,2020,0.002856814718673382,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Electricity,Malaysia,2030,-0.6247769647134036,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Electricity,Malaysia,2040,-0.9511067010969425,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Electricity,Malaysia,2050,-1.358874089766488,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Electricity,Malaysia,2060,-1.7337697764828384,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Electricity,Myanmar,2010,0.008314261921353877,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Electricity,Myanmar,2020,0.04078544315883768,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Electricity,Myanmar,2030,-0.0005868161885749012,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Electricity,Myanmar,2040,-0.0006360981329771638,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Electricity,Myanmar,2050,-0.0007305966,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Electricity,Myanmar,2060,-0.0007305966,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Electricity,Philippines,2010,1.8803988430529834e-05,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Electricity,Philippines,2020,2.1102638359069823e-06,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Electricity,Philippines,2030,0.0,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Electricity,Philippines,2040,0.0,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Electricity,Philippines,2050,0.0,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Electricity,Philippines,2060,0.0,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Electricity,Singapore,2010,0.0032728685727689564,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Electricity,Singapore,2020,0.025369120793185294,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Electricity,Singapore,2030,0.0009830289596247078,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Electricity,Singapore,2040,0.0,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Electricity,Singapore,2050,0.0,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Electricity,Singapore,2060,0.0,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Electricity,Thailand,2010,0.09460152572707124,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Electricity,Thailand,2020,0.11142129110018599,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Electricity,Thailand,2030,0.119156328,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Electricity,Thailand,2040,0.119156328,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Electricity,Thailand,2050,0.119156328,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Electricity,Thailand,2060,0.11915632799999905,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Electricity,Vietnam,2010,0.3853359559025835,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Electricity,Vietnam,2020,0.11498043354494536,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Electricity,Vietnam,2030,0.0083736,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Electricity,Vietnam,2040,0.0083736,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Electricity,Vietnam,2050,0.008373599999999523,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Electricity,Vietnam,2060,0.008373599999999523,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Ethanol,Brunei,2010,0.0,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Ethanol,Brunei,2020,0.0,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Ethanol,Brunei,2030,0.0,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Ethanol,Brunei,2040,0.0,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Ethanol,Brunei,2050,0.0,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Ethanol,Brunei,2060,0.0,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Ethanol,Cambodia,2010,0.0,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Ethanol,Cambodia,2020,0.0,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Ethanol,Cambodia,2030,0.0,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Ethanol,Cambodia,2040,0.0,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Ethanol,Cambodia,2050,0.0,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Ethanol,Cambodia,2060,0.0,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Ethanol,Indonesia,2010,-2.1181248000000004e-05,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Ethanol,Indonesia,2020,-2.1181248000000004e-05,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Ethanol,Indonesia,2030,0.0,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Ethanol,Indonesia,2040,0.0,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Ethanol,Indonesia,2050,0.0,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Ethanol,Indonesia,2060,0.0,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Ethanol,Laos,2010,0.0,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Ethanol,Laos,2020,0.0,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Ethanol,Laos,2030,0.0,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Ethanol,Laos,2040,0.0,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Ethanol,Laos,2050,0.0,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Ethanol,Laos,2060,0.0,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Ethanol,Malaysia,2010,0.0,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Ethanol,Malaysia,2020,0.0,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Ethanol,Malaysia,2030,0.0,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Ethanol,Malaysia,2040,0.0,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Ethanol,Malaysia,2050,0.0,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Ethanol,Malaysia,2060,0.0,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Ethanol,Myanmar,2010,0.0,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Ethanol,Myanmar,2020,0.0,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Ethanol,Myanmar,2030,0.0,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Ethanol,Myanmar,2040,0.0,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Ethanol,Myanmar,2050,0.0,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Ethanol,Myanmar,2060,0.0,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Ethanol,Philippines,2010,0.0063558380880000005,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Ethanol,Philippines,2020,-0.0008260686720000021,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Ethanol,Philippines,2030,0.005210587007999999,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Ethanol,Philippines,2040,0.005210587007999999,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Ethanol,Philippines,2050,0.005210587007999999,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Ethanol,Philippines,2060,0.005210587007999999,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Ethanol,Singapore,2010,0.0,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Ethanol,Singapore,2020,0.0,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Ethanol,Singapore,2030,0.0,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Ethanol,Singapore,2040,0.0,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Ethanol,Singapore,2050,0.0,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Ethanol,Singapore,2060,0.0,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Ethanol,Thailand,2010,3.139526408399454e-05,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Ethanol,Thailand,2020,-0.031230522144000045,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Ethanol,Thailand,2030,0.0,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Ethanol,Thailand,2040,0.0,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Ethanol,Thailand,2050,0.0,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Ethanol,Thailand,2060,0.0,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Ethanol,Vietnam,2010,0.0,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Ethanol,Vietnam,2020,0.0,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Ethanol,Vietnam,2030,4.1868e-07,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Ethanol,Vietnam,2040,4.1868e-07,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Ethanol,Vietnam,2050,4.1868e-07,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Ethanol,Vietnam,2060,4.1868e-07,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Gasoline,Brunei,2010,-0.006920039922597519,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Gasoline,Brunei,2020,0.007932257996431253,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Gasoline,Brunei,2030,-0.040774197512861404,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Gasoline,Brunei,2040,-0.026072130165314244,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Gasoline,Brunei,2050,-0.021266337946582704,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Gasoline,Brunei,2060,-0.020807380308610887,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Gasoline,Cambodia,2010,0.01632852,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Gasoline,Cambodia,2020,0.03686558077287868,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Gasoline,Cambodia,2030,0.07264810489048676,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Gasoline,Cambodia,2040,0.12031378486569169,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Gasoline,Cambodia,2050,0.14090737423305788,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Gasoline,Cambodia,2060,0.14295417508298483,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Gasoline,Indonesia,2010,0.6529815195472137,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Gasoline,Indonesia,2020,1.508615774999485,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Gasoline,Indonesia,2030,2.49773532790782,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Gasoline,Indonesia,2040,4.57868612198356,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Gasoline,Indonesia,2050,5.029200542265442,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Gasoline,Indonesia,2060,4.667960486416681,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Gasoline,Laos,2010,0.00605495016,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Gasoline,Laos,2020,0.015152807635843455,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Gasoline,Laos,2030,0.029764524985217877,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Gasoline,Laos,2040,0.05323631069522077,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Gasoline,Laos,2050,0.06291158893305593,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Gasoline,Laos,2060,0.06413421831264457,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Gasoline,Malaysia,2010,0.40963503927751205,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Gasoline,Malaysia,2020,0.38096294585012325,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Gasoline,Malaysia,2030,1.3403077777405559,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Gasoline,Malaysia,2040,3.072123722446555,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Gasoline,Malaysia,2050,3.619417783462314,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Gasoline,Malaysia,2060,3.571114656971885,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Gasoline,Myanmar,2010,0.026985455901901215,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Gasoline,Myanmar,2020,0.1701068796444097,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Gasoline,Myanmar,2030,0.1856718322456385,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Gasoline,Myanmar,2040,0.3267108138266213,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Gasoline,Myanmar,2050,0.4126599542017305,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Gasoline,Myanmar,2060,0.44201447952101247,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Gasoline,Philippines,2010,0.0338027953341932,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Gasoline,Philippines,2020,0.18002045892111124,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Gasoline,Philippines,2030,0.3403940817969889,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Gasoline,Philippines,2040,0.6379574561210906,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Gasoline,Philippines,2050,0.7571928798384422,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Gasoline,Philippines,2060,0.7836053097613656,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Gasoline,Singapore,2010,0.47552547846255777,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Gasoline,Singapore,2020,0.6659563234876033,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Gasoline,Singapore,2030,0.3128844096147872,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Gasoline,Singapore,2040,0.3280465631942121,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Gasoline,Singapore,2050,0.3352135496393105,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Gasoline,Singapore,2060,0.3364374294344574,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Gasoline,Thailand,2010,-0.1617643225557392,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Gasoline,Thailand,2020,-0.07579143294923815,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Gasoline,Thailand,2030,-0.1300875951590516,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Gasoline,Thailand,2040,0.2827875337859995,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Gasoline,Thailand,2050,0.365040629397892,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Gasoline,Thailand,2060,0.2887103410983223,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Gasoline,Vietnam,2010,0.13195594697158164,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Gasoline,Vietnam,2020,0.35859880450603615,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Gasoline,Vietnam,2030,0.35452068075302745,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Gasoline,Vietnam,2040,0.6952137719116532,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Gasoline,Vietnam,2050,1.0033001260032566,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Gasoline,Vietnam,2060,1.02360236390046,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Hard Coal Briquettes,Brunei,2010,0.0,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Hard Coal Briquettes,Brunei,2020,0.0,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Hard Coal Briquettes,Brunei,2030,0.0,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Hard Coal Briquettes,Brunei,2040,0.0,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Hard Coal Briquettes,Brunei,2050,0.0,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Hard Coal Briquettes,Brunei,2060,0.0,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Hard Coal Briquettes,Cambodia,2010,0.0,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Hard Coal Briquettes,Cambodia,2020,0.0,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Hard Coal Briquettes,Cambodia,2030,2.879913012523862e-06,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Hard Coal Briquettes,Cambodia,2040,3.7814764589251295e-06,Billion Gigajoules
Primary Supply,Baseline Simulation,Secondary,Hard Coal Briquettes,Cambodia,2050,4.898663930651834e-06,Billion Gigajoules
