Country,Year,Scenario,Tech,share_percent,source
Lao PDR,2057,BAS,Fluorescent,19.0,projected
Lao PDR,2057,BAS,Halogen,2.0,projected
Lao PDR,2057,BAS,LED,42.0,projected
Lao PDR,2058,BAS,Incandescent,14.0,projected
Lao PDR,2058,BAS,CFL,23.0,projected
Lao PDR,2058,BAS,Fluorescent,19.0,projected
Lao PDR,2058,BAS,Halogen,2.0,projected
Lao PDR,2058,BAS,LED,42.0,projected
Lao PDR,2059,BAS,Incandescent,14.0,projected
Lao PDR,2059,BAS,CFL,23.0,projected
Lao PDR,2059,BAS,Fluorescent,19.0,projected
Lao PDR,2059,BAS,Halogen,2.0,projected
Lao PDR,2059,BAS,LED,42.0,projected
Lao PDR,2060,BAS,Incandescent,14.0,projected
Lao PDR,2060,BAS,CFL,23.0,projected
Lao PDR,2060,BAS,Fluorescent,19.0,projected
Lao PDR,2060,BAS,Halogen,2.0,projected
Lao PDR,2060,BAS,LED,42.0,projected
Lao PDR,2025,ATS,Incandescent,14.0,projected
Lao PDR,2025,ATS,CFL,23.0,projected
Lao PDR,2025,ATS,Fluorescent,19.0,projected
Lao PDR,2025,ATS,Halogen,2.0,projected
Lao PDR,2025,ATS,LED,42.0,projected
Lao PDR,2026,ATS,Incandescent,13.4948,projected
Lao PDR,2026,ATS,CFL,22.17,projected
Lao PDR,2026,ATS,Fluorescent,18.3144,projected
Lao PDR,2026,ATS,Halogen,1.9278,projected
Lao PDR,2026,ATS,LED,44.0929,projected
Lao PDR,2027,ATS,Incandescent,12.8624,projected
Lao PDR,2027,ATS,CFL,21.1311,projected
Lao PDR,2027,ATS,Fluorescent,17.4562,projected
Lao PDR,2027,ATS,Halogen,1.8375,projected
Lao PDR,2027,ATS,LED,46.7128,projected
Lao PDR,2028,ATS,Incandescent,12.0881,projected
Lao PDR,2028,ATS,CFL,19.859,projected
Lao PDR,2028,ATS,Fluorescent,16.4053,projected
Lao PDR,2028,ATS,Halogen,1.7269,projected
Lao PDR,2028,ATS,LED,49.9207,projected
Lao PDR,2029,ATS,Incandescent,11.1651,projected
Lao PDR,2029,ATS,CFL,18.3427,projected
Lao PDR,2029,ATS,Fluorescent,15.1527,projected
Lao PDR,2029,ATS,Halogen,1.595,projected
Lao PDR,2029,ATS,LED,53.7444,projected
Lao PDR,2030,ATS,Incandescent,10.0996,projected
Lao PDR,2030,ATS,CFL,16.5922,projected
Lao PDR,2030,ATS,Fluorescent,13.7066,projected
Lao PDR,2030,ATS,Halogen,1.4428,projected
Lao PDR,2030,ATS,LED,58.1588,projected
Lao PDR,2031,ATS,Incandescent,8.9139,projected
Lao PDR,2031,ATS,CFL,14.6443,projected
Lao PDR,2031,ATS,Fluorescent,12.0975,projected
Lao PDR,2031,ATS,Halogen,1.2734,projected
Lao PDR,2031,ATS,LED,63.0708,projected
Lao PDR,2032,ATS,Incandescent,7.6475,projected
Lao PDR,2032,ATS,CFL,12.5637,projected
Lao PDR,2032,ATS,Fluorescent,10.3787,projected
Lao PDR,2032,ATS,Halogen,1.0925,projected
Lao PDR,2032,ATS,LED,68.3175,projected
Lao PDR,2033,ATS,Incandescent,6.3525,projected
Lao PDR,2033,ATS,CFL,10.4363,projected
Lao PDR,2033,ATS,Fluorescent,8.6213,projected
Lao PDR,2033,ATS,Halogen,0.9075,projected
Lao PDR,2033,ATS,LED,73.6825,projected
Lao PDR,2034,ATS,Incandescent,5.0861,projected
Lao PDR,2034,ATS,CFL,8.3557,projected
Lao PDR,2034,ATS,Fluorescent,6.9025,projected
Lao PDR,2034,ATS,Halogen,0.7266,projected
Lao PDR,2034,ATS,LED,78.9292,projected
Lao PDR,2035,ATS,Incandescent,3.9004,projected
Lao PDR,2035,ATS,CFL,6.4078,projected
Lao PDR,2035,ATS,Fluorescent,5.2934,projected
Lao PDR,2035,ATS,Halogen,0.5572,projected
Lao PDR,2035,ATS,LED,83.8412,projected
Lao PDR,2036,ATS,Incandescent,2.8349,projected
Lao PDR,2036,ATS,CFL,4.6573,projected
Lao PDR,2036,ATS,Fluorescent,3.8473,projected
Lao PDR,2036,ATS,Halogen,0.405,projected
Lao PDR,2036,ATS,LED,88.2556,projected
Lao PDR,2037,ATS,Incandescent,1.9119,projected
Lao PDR,2037,ATS,CFL,3.141,projected
Lao PDR,2037,ATS,Fluorescent,2.5947,projected
Lao PDR,2037,ATS,Halogen,0.2731,projected
Lao PDR,2037,ATS,LED,92.0793,projected
Lao PDR,2038,ATS,Incandescent,1.1376,projected
Lao PDR,2038,ATS,CFL,1.8689,projected
Lao PDR,2038,ATS,Fluorescent,1.5438,projected
Lao PDR,2038,ATS,Halogen,0.1625,projected
Lao PDR,2038,ATS,LED,95.2872,projected
Lao PDR,2039,ATS,Incandescent,0.5052,projected
Lao PDR,2039,ATS,CFL,0.83,projected
Lao PDR,2039,ATS,Fluorescent,0.6856,projected
Lao PDR,2039,ATS,Halogen,0.0722,projected
Lao PDR,2039,ATS,LED,97.9071,projected
Lao PDR,2040,ATS,Incandescent,0.0,projected
Lao PDR,2040,ATS,CFL,0.0,projected
Lao PDR,2040,ATS,Fluorescent,0.0,projected
Lao PDR,2040,ATS,Halogen,0.0,projected
Lao PDR,2040,ATS,LED,100.0,projected
Lao PDR,2041,ATS,Incandescent,0.0,projected
Lao PDR,2041,ATS,CFL,0.0,projected
Lao PDR,2041,ATS,Fluorescent,0.0,projected
Lao PDR,2041,ATS,Halogen,0.0,projected
Lao PDR,2041,ATS,LED,100.0,projected
Lao PDR,2042,ATS,Incandescent,0.0,projected
Lao PDR,2042,ATS,CFL,0.0,projected
Lao PDR,2042,ATS,Fluorescent,0.0,projected
Lao PDR,2042,ATS,Halogen,0.0,projected
Lao PDR,2042,ATS,LED,100.0,projected
Lao PDR,2043,ATS,Incandescent,0.0,projected
Lao PDR,2043,ATS,CFL,0.0,projected
Lao PDR,2043,ATS,Fluorescent,0.0,projected
Lao PDR,2043,ATS,Halogen,0.0,projected
Lao PDR,2043,ATS,LED,100.0,projected
Lao PDR,2044,ATS,Incandescent,0.0,projected
Lao PDR,2044,ATS,CFL,0.0,projected
Lao PDR,2044,ATS,Fluorescent,0.0,projected
Lao PDR,2044,ATS,Halogen,0.0,projected
Lao PDR,2044,ATS,LED,100.0,projected
Lao PDR,2045,ATS,Incandescent,0.0,projected
Lao PDR,2045,ATS,CFL,0.0,projected
Lao PDR,2045,ATS,Fluorescent,0.0,projected
Lao PDR,2045,ATS,Halogen,0.0,projected
Lao PDR,2045,ATS,LED,100.0,projected
Lao PDR,2046,ATS,Incandescent,0.0,projected
Lao PDR,2046,ATS,CFL,0.0,projected
Lao PDR,2046,ATS,Fluorescent,0.0,projected
Lao PDR,2046,ATS,Halogen,0.0,projected
Lao PDR,2046,ATS,LED,100.0,projected
Lao PDR,2047,ATS,Incandescent,0.0,projected
Lao PDR,2047,ATS,CFL,0.0,projected
Lao PDR,2047,ATS,Fluorescent,0.0,projected
Lao PDR,2047,ATS,Halogen,0.0,projected
Lao PDR,2047,ATS,LED,100.0,projected
Lao PDR,2048,ATS,Incandescent,0.0,projected
Lao PDR,2048,ATS,CFL,0.0,projected
Lao PDR,2048,ATS,Fluorescent,0.0,projected
Lao PDR,2048,ATS,Halogen,0.0,projected
Lao PDR,2048,ATS,LED,100.0,projected
Lao PDR,2049,ATS,Incandescent,0.0,projected
Lao PDR,2049,ATS,CFL,0.0,projected
Lao PDR,2049,ATS,Fluorescent,0.0,projected
Lao PDR,2049,ATS,Halogen,0.0,projected
Lao PDR,2049,ATS,LED,100.0,projected
Lao PDR,2050,ATS,Incandescent,0.0,projected
Lao PDR,2050,ATS,CFL,0.0,projected
Lao PDR,2050,ATS,Fluorescent,0.0,projected
Lao PDR,2050,ATS,Halogen,0.0,projected
Lao PDR,2050,ATS,LED,100.0,projected
Lao PDR,2051,ATS,Incandescent,0.0,projected
Lao PDR,2051,ATS,CFL,0.0,projected
Lao PDR,2051,ATS,Fluorescent,0.0,projected
Lao PDR,2051,ATS,Halogen,0.0,projected
Lao PDR,2051,ATS,LED,100.0,projected
Lao PDR,2052,ATS,Incandescent,0.0,projected
Lao PDR,2052,ATS,CFL,0.0,projected
Lao PDR,2052,ATS,Fluorescent,0.0,projected
Lao PDR,2052,ATS,Halogen,0.0,projected
Lao PDR,2052,ATS,LED,100.0,projected
Lao PDR,2053,ATS,Incandescent,0.0,projected
Lao PDR,2053,ATS,CFL,0.0,projected
Lao PDR,2053,ATS,Fluorescent,0.0,projected
Lao PDR,2053,ATS,Halogen,0.0,projected
Lao PDR,2053,ATS,LED,100.0,projected
Lao PDR,2054,ATS,Incandescent,0.0,projected
Lao PDR,2054,ATS,CFL,0.0,projected
Lao PDR,2054,ATS,Fluorescent,0.0,projected
Lao PDR,2054,ATS,Halogen,0.0,projected
Lao PDR,2054,ATS,LED,100.0,projected
Lao PDR,2055,ATS,Incandescent,0.0,projected
Lao PDR,2055,ATS,CFL,0.0,projected
Lao PDR,2055,ATS,Fluorescent,0.0,projected
Lao PDR,2055,ATS,Halogen,0.0,projected
Lao PDR,2055,ATS,LED,100.0,projected
Lao PDR,2056,ATS,Incandescent,0.0,projected
Lao PDR,2056,ATS,CFL,0.0,projected
Lao PDR,2056,ATS,Fluorescent,0.0,projected
Lao PDR,2056,ATS,Halogen,0.0,projected
Lao PDR,2056,ATS,LED,100.0,projected
Lao PDR,2057,ATS,Incandescent,0.0,projected
Lao PDR,2057,ATS,CFL,0.0,projected
Lao PDR,2057,ATS,Fluorescent,0.0,projected
Lao PDR,2057,ATS,Halogen,0.0,projected
Lao PDR,2057,ATS,LED,100.0,projected
Lao PDR,2058,ATS,Incandescent,0.0,projected
Lao PDR,2058,ATS,CFL,0.0,projected
Lao PDR,2058,ATS,Fluorescent,0.0,projected
Lao PDR,2058,ATS,Halogen,0.0,projected
Lao PDR,2058,ATS,LED,100.0,projected
Lao PDR,2059,ATS,Incandescent,0.0,projected
Lao PDR,2059,ATS,CFL,0.0,projected
Lao PDR,2059,ATS,Fluorescent,0.0,projected
Lao PDR,2059,ATS,Halogen,0.0,projected
Lao PDR,2059,ATS,LED,100.0,projected
Lao PDR,2060,ATS,Incandescent,0.0,projected
Lao PDR,2060,ATS,CFL,0.0,projected
Lao PDR,2060,ATS,Fluorescent,0.0,projected
Lao PDR,2060,ATS,Halogen,0.0,projected
Lao PDR,2060,ATS,LED,100.0,projected
Lao PDR,2025,RAS,Incandescent,14.0,projected
Lao PDR,2025,RAS,CFL,23.0,projected
Lao PDR,2025,RAS,Fluorescent,19.0,projected
Lao PDR,2025,RAS,Halogen,2.0,projected
Lao PDR,2025,RAS,LED,42.0,projected
Lao PDR,2026,RAS,Incandescent,13.0101,projected
Lao PDR,2026,RAS,CFL,21.3738,projected
Lao PDR,2026,RAS,Fluorescent,17.6566,projected
Lao PDR,2026,RAS,Halogen,1.8586,projected
Lao PDR,2026,RAS,LED,46.1008,projected
Lao PDR,2027,RAS,Incandescent,11.7888,projected
Lao PDR,2027,RAS,CFL,19.3673,projected
Lao PDR,2027,RAS,Fluorescent,15.9991,projected
Lao PDR,2027,RAS,Halogen,1.6841,projected
Lao PDR,2027,RAS,LED,51.1608,projected
Lao PDR,2028,RAS,Incandescent,10.3451,projected
Lao PDR,2028,RAS,CFL,16.9955,projected
Lao PDR,2028,RAS,Fluorescent,14.0398,projected
Lao PDR,2028,RAS,Halogen,1.4779,projected
Lao PDR,2028,RAS,LED,57.1418,projected
Lao PDR,2029,RAS,Incandescent,8.7227,projected
Lao PDR,2029,RAS,CFL,14.3302,projected
Lao PDR,2029,RAS,Fluorescent,11.838,projected
Lao PDR,2029,RAS,Halogen,1.2461,projected
Lao PDR,2029,RAS,LED,63.8629,projected
Lao PDR,2030,RAS,Incandescent,7.0,projected
Lao PDR,2030,RAS,CFL,11.5,projected
Lao PDR,2030,RAS,Fluorescent,9.5,projected
Lao PDR,2030,RAS,Halogen,1.0,projected
Lao PDR,2030,RAS,LED,71.0,projected
Lao PDR,2031,RAS,Incandescent,5.2773,projected
Lao PDR,2031,RAS,CFL,8.6698,projected
Lao PDR,2031,RAS,Fluorescent,7.162,projected
Lao PDR,2031,RAS,Halogen,0.7539,projected
Lao PDR,2031,RAS,LED,78.1371,projected
Lao PDR,2032,RAS,Incandescent,3.6549,projected
Lao PDR,2032,RAS,CFL,6.0045,projected
Lao PDR,2032,RAS,Fluorescent,4.9602,projected
Lao PDR,2032,RAS,Halogen,0.5221,projected
Lao PDR,2032,RAS,LED,84.8582,projected
Lao PDR,2033,RAS,Incandescent,2.2112,projected
Lao PDR,2033,RAS,CFL,3.6327,projected
Lao PDR,2033,RAS,Fluorescent,3.0009,projected
Lao PDR,2033,RAS,Halogen,0.3159,projected
Lao PDR,2033,RAS,LED,90.8392,projected
Lao PDR,2034,RAS,Incandescent,0.9899,projected
Lao PDR,2034,RAS,CFL,1.6262,projected
Lao PDR,2034,RAS,Fluorescent,1.3434,projected
Lao PDR,2034,RAS,Halogen,0.1414,projected
Lao PDR,2034,RAS,LED,95.8992,projected
Lao PDR,2035,RAS,Incandescent,0.0,projected
Lao PDR,2035,RAS,CFL,0.0,projected
Lao PDR,2035,RAS,Fluorescent,0.0,projected
Lao PDR,2035,RAS,Halogen,0.0,projected
Lao PDR,2035,RAS,LED,100.0,projected
Lao PDR,2036,RAS,Incandescent,0.0,projected
Lao PDR,2036,RAS,CFL,0.0,projected
Lao PDR,2036,RAS,Fluorescent,0.0,projected
Lao PDR,2036,RAS,Halogen,0.0,projected
Lao PDR,2036,RAS,LED,100.0,projected
Lao PDR,2037,RAS,Incandescent,0.0,projected
Lao PDR,2037,RAS,CFL,0.0,projected
Lao PDR,2037,RAS,Fluorescent,0.0,projected
Lao PDR,2037,RAS,Halogen,0.0,projected
Lao PDR,2037,RAS,LED,100.0,projected
Lao PDR,2038,RAS,Incandescent,0.0,projected
Lao PDR,2038,RAS,CFL,0.0,projected
Lao PDR,2038,RAS,Fluorescent,0.0,projected
Lao PDR,2038,RAS,Halogen,0.0,projected
Lao PDR,2038,RAS,LED,100.0,projected
Lao PDR,2039,RAS,Incandescent,0.0,projected
Lao PDR,2039,RAS,CFL,0.0,projected
Lao PDR,2039,RAS,Fluorescent,0.0,projected
Lao PDR,2039,RAS,Halogen,0.0,projected
Lao PDR,2039,RAS,LED,100.0,projected
Lao PDR,2040,RAS,Incandescent,0.0,projected
Lao PDR,2040,RAS,CFL,0.0,projected
Lao PDR,2040,RAS,Fluorescent,0.0,projected
Lao PDR,2040,RAS,Halogen,0.0,projected
Lao PDR,2040,RAS,LED,100.0,projected
Lao PDR,2041,RAS,Incandescent,0.0,projected
Lao PDR,2041,RAS,CFL,0.0,projected
Lao PDR,2041,RAS,Fluorescent,0.0,projected
Lao PDR,2041,RAS,Halogen,0.0,projected
Lao PDR,2041,RAS,LED,100.0,projected
Lao PDR,2042,RAS,Incandescent,0.0,projected
Lao PDR,2042,RAS,CFL,0.0,projected
Lao PDR,2042,RAS,Fluorescent,0.0,projected
Lao PDR,2042,RAS,Halogen,0.0,projected
Lao PDR,2042,RAS,LED,100.0,projected
Lao PDR,2043,RAS,Incandescent,0.0,projected
Lao PDR,2043,RAS,CFL,0.0,projected
Lao PDR,2043,RAS,Fluorescent,0.0,projected
Lao PDR,2043,RAS,Halogen,0.0,projected
Lao PDR,2043,RAS,LED,100.0,projected
Lao PDR,2044,RAS,Incandescent,0.0,projected
Lao PDR,2044,RAS,CFL,0.0,projected
Lao PDR,2044,RAS,Fluorescent,0.0,projected
Lao PDR,2044,RAS,Halogen,0.0,projected
Lao PDR,2044,RAS,LED,100.0,projected
Lao PDR,2045,RAS,Incandescent,0.0,projected
Lao PDR,2045,RAS,CFL,0.0,projected
Lao PDR,2045,RAS,Fluorescent,0.0,projected
Lao PDR,2045,RAS,Halogen,0.0,projected
Lao PDR,2045,RAS,LED,100.0,projected
Lao PDR,2046,RAS,Incandescent,0.0,projected
Lao PDR,2046,RAS,CFL,0.0,projected
Lao PDR,2046,RAS,Fluorescent,0.0,projected
Lao PDR,2046,RAS,Halogen,0.0,projected
Lao PDR,2046,RAS,LED,100.0,projected
Lao PDR,2047,RAS,Incandescent,0.0,projected
Lao PDR,2047,RAS,CFL,0.0,projected
Lao PDR,2047,RAS,Fluorescent,0.0,projected
Lao PDR,2047,RAS,Halogen,0.0,projected
Lao PDR,2047,RAS,LED,100.0,projected
Lao PDR,2048,RAS,Incandescent,0.0,projected
Lao PDR,2048,RAS,CFL,0.0,projected
Lao PDR,2048,RAS,Fluorescent,0.0,projected
Lao PDR,2048,RAS,Halogen,0.0,projected
Lao PDR,2048,RAS,LED,100.0,projected
Lao PDR,2049,RAS,Incandescent,0.0,projected
Lao PDR,2049,RAS,CFL,0.0,projected
Lao PDR,2049,RAS,Fluorescent,0.0,projected
Lao PDR,2049,RAS,Halogen,0.0,projected
Lao PDR,2049,RAS,LED,100.0,projected
Lao PDR,2050,RAS,Incandescent,0.0,projected
Lao PDR,2050,RAS,CFL,0.0,projected
Lao PDR,2050,RAS,Fluorescent,0.0,projected
Lao PDR,2050,RAS,Halogen,0.0,projected
Lao PDR,2050,RAS,LED,100.0,projected
Lao PDR,2051,RAS,Incandescent,0.0,projected
Lao PDR,2051,RAS,CFL,0.0,projected
Lao PDR,2051,RAS,Fluorescent,0.0,projected
Lao PDR,2051,RAS,Halogen,0.0,projected
Lao PDR,2051,RAS,LED,100.0,projected
Lao PDR,2052,RAS,Incandescent,0.0,projected
Lao PDR,2052,RAS,CFL,0.0,projected
Lao PDR,2052,RAS,Fluorescent,0.0,projected
Lao PDR,2052,RAS,Halogen,0.0,projected
Lao PDR,2052,RAS,LED,100.0,projected
Lao PDR,2053,RAS,Incandescent,0.0,projected
Lao PDR,2053,RAS,CFL,0.0,projected
Lao PDR,2053,RAS,Fluorescent,0.0,projected
Lao PDR,2053,RAS,Halogen,0.0,projected
Lao PDR,2053,RAS,LED,100.0,projected
Lao PDR,2054,RAS,Incandescent,0.0,projected
Lao PDR,2054,RAS,CFL,0.0,projected
Lao PDR,2054,RAS,Fluorescent,0.0,projected
Lao PDR,2054,RAS,Halogen,0.0,projected
Lao PDR,2054,RAS,LED,100.0,projected
Lao PDR,2055,RAS,Incandescent,0.0,projected
Lao PDR,2055,RAS,CFL,0.0,projected
Lao PDR,2055,RAS,Fluorescent,0.0,projected
Lao PDR,2055,RAS,Halogen,0.0,projected
Lao PDR,2055,RAS,LED,100.0,projected
Lao PDR,2056,RAS,Incandescent,0.0,projected
Lao PDR,2056,RAS,CFL,0.0,projected
Lao PDR,2056,RAS,Fluorescent,0.0,projected
Lao PDR,2056,RAS,Halogen,0.0,projected
Lao PDR,2056,RAS,LED,100.0,projected
Lao PDR,2057,RAS,Incandescent,0.0,projected
Lao PDR,2057,RAS,CFL,0.0,projected
Lao PDR,2057,RAS,Fluorescent,0.0,projected
Lao PDR,2057,RAS,Halogen,0.0,projected
Lao PDR,2057,RAS,LED,100.0,projected
Lao PDR,2058,RAS,Incandescent,0.0,projected
Lao PDR,2058,RAS,CFL,0.0,projected
Lao PDR,2058,RAS,Fluorescent,0.0,projected
Lao PDR,2058,RAS,Halogen,0.0,projected
Lao PDR,2058,RAS,LED,100.0,projected
Lao PDR,2059,RAS,Incandescent,0.0,projected
Lao PDR,2059,RAS,CFL,0.0,projected
Lao PDR,2059,RAS,Fluorescent,0.0,projected
Lao PDR,2059,RAS,Halogen,0.0,projected
Lao PDR,2059,RAS,LED,100.0,projected
Lao PDR,2060,RAS,Incandescent,0.0,projected
Lao PDR,2060,RAS,CFL,0.0,projected
Lao PDR,2060,RAS,Fluorescent,0.0,projected
Lao PDR,2060,RAS,Halogen,0.0,projected
Lao PDR,2060,RAS,LED,100.0,projected
Malaysia,2025,BAS,Incandescent,5.0,projected
Malaysia,2025,BAS,CFL,13.0,projected
Malaysia,2025,BAS,Fluorescent,13.0,projected
Malaysia,2025,BAS,Halogen,4.0,projected
Malaysia,2025,BAS,LED,65.0,projected
Malaysia,2026,BAS,Incandescent,5.0,projected
Malaysia,2026,BAS,CFL,13.0,projected
Malaysia,2026,BAS,Fluorescent,13.0,projected
Malaysia,2026,BAS,Halogen,4.0,projected
Malaysia,2026,BAS,LED,65.0,projected
Malaysia,2027,BAS,Incandescent,5.0,projected
Malaysia,2027,BAS,CFL,13.0,projected
Malaysia,2027,BAS,Fluorescent,13.0,projected
Malaysia,2027,BAS,Halogen,4.0,projected
Malaysia,2027,BAS,LED,65.0,projected
Malaysia,2028,BAS,Incandescent,5.0,projected
Malaysia,2028,BAS,CFL,13.0,projected
Malaysia,2028,BAS,Fluorescent,13.0,projected
Malaysia,2028,BAS,Halogen,4.0,projected
Malaysia,2028,BAS,LED,65.0,projected
Malaysia,2029,BAS,Incandescent,5.0,projected
Malaysia,2029,BAS,CFL,13.0,projected
Malaysia,2029,BAS,Fluorescent,13.0,projected
Malaysia,2029,BAS,Halogen,4.0,projected
Malaysia,2029,BAS,LED,65.0,projected
Malaysia,2030,BAS,Incandescent,5.0,projected
Malaysia,2030,BAS,CFL,13.0,projected
Malaysia,2030,BAS,Fluorescent,13.0,projected
Malaysia,2030,BAS,Halogen,4.0,projected
Malaysia,2030,BAS,LED,65.0,projected
Malaysia,2031,BAS,Incandescent,5.0,projected
Malaysia,2031,BAS,CFL,13.0,projected
Malaysia,2031,BAS,Fluorescent,13.0,projected
Malaysia,2031,BAS,Halogen,4.0,projected
Malaysia,2031,BAS,LED,65.0,projected
Malaysia,2032,BAS,Incandescent,5.0,projected
Malaysia,2032,BAS,CFL,13.0,projected
Malaysia,2032,BAS,Fluorescent,13.0,projected
Malaysia,2032,BAS,Halogen,4.0,projected
Malaysia,2032,BAS,LED,65.0,projected
Malaysia,2033,BAS,Incandescent,5.0,projected
Malaysia,2033,BAS,CFL,13.0,projected
Malaysia,2033,BAS,Fluorescent,13.0,projected
Malaysia,2033,BAS,Halogen,4.0,projected
Malaysia,2033,BAS,LED,65.0,projected
Malaysia,2034,BAS,Incandescent,5.0,projected
Malaysia,2034,BAS,CFL,13.0,projected
Malaysia,2034,BAS,Fluorescent,13.0,projected
Malaysia,2034,BAS,Halogen,4.0,projected
Malaysia,2034,BAS,LED,65.0,projected
Malaysia,2035,BAS,Incandescent,5.0,projected
Malaysia,2035,BAS,CFL,13.0,projected
Malaysia,2035,BAS,Fluorescent,13.0,projected
Malaysia,2035,BAS,Halogen,4.0,projected
Malaysia,2035,BAS,LED,65.0,projected
Malaysia,2036,BAS,Incandescent,5.0,projected
Malaysia,2036,BAS,CFL,13.0,projected
Malaysia,2036,BAS,Fluorescent,13.0,projected
Malaysia,2036,BAS,Halogen,4.0,projected
Malaysia,2036,BAS,LED,65.0,projected
Malaysia,2037,BAS,Incandescent,5.0,projected
Malaysia,2037,BAS,CFL,13.0,projected
Malaysia,2037,BAS,Fluorescent,13.0,projected
Malaysia,2037,BAS,Halogen,4.0,projected
Malaysia,2037,BAS,LED,65.0,projected
Malaysia,2038,BAS,Incandescent,5.0,projected
Malaysia,2038,BAS,CFL,13.0,projected
Malaysia,2038,BAS,Fluorescent,13.0,projected
Malaysia,2038,BAS,Halogen,4.0,projected
Malaysia,2038,BAS,LED,65.0,projected
Malaysia,2039,BAS,Incandescent,5.0,projected
Malaysia,2039,BAS,CFL,13.0,projected
Malaysia,2039,BAS,Fluorescent,13.0,projected
Malaysia,2039,BAS,Halogen,4.0,projected
Malaysia,2039,BAS,LED,65.0,projected
Malaysia,2040,BAS,Incandescent,5.0,projected
Malaysia,2040,BAS,CFL,13.0,projected
Malaysia,2040,BAS,Fluorescent,13.0,projected
Malaysia,2040,BAS,Halogen,4.0,projected
Malaysia,2040,BAS,LED,65.0,projected
Malaysia,2041,BAS,Incandescent,5.0,projected
Malaysia,2041,BAS,CFL,13.0,projected
Malaysia,2041,BAS,Fluorescent,13.0,projected
Malaysia,2041,BAS,Halogen,4.0,projected
Malaysia,2041,BAS,LED,65.0,projected
Malaysia,2042,BAS,Incandescent,5.0,projected
Malaysia,2042,BAS,CFL,13.0,projected
Malaysia,2042,BAS,Fluorescent,13.0,projected
Malaysia,2042,BAS,Halogen,4.0,projected
Malaysia,2042,BAS,LED,65.0,projected
Malaysia,2043,BAS,Incandescent,5.0,projected
Malaysia,2043,BAS,CFL,13.0,projected
Malaysia,2043,BAS,Fluorescent,13.0,projected
Malaysia,2043,BAS,Halogen,4.0,projected
Malaysia,2043,BAS,LED,65.0,projected
Malaysia,2044,BAS,Incandescent,5.0,projected
Malaysia,2044,BAS,CFL,13.0,projected
Malaysia,2044,BAS,Fluorescent,13.0,projected
Malaysia,2044,BAS,Halogen,4.0,projected
Malaysia,2044,BAS,LED,65.0,projected
Malaysia,2045,BAS,Incandescent,5.0,projected
Malaysia,2045,BAS,CFL,13.0,projected
Malaysia,2045,BAS,Fluorescent,13.0,projected
Malaysia,2045,BAS,Halogen,4.0,projected
Malaysia,2045,BAS,LED,65.0,projected
Malaysia,2046,BAS,Incandescent,5.0,projected
Malaysia,2046,BAS,CFL,13.0,projected
Malaysia,2046,BAS,Fluorescent,13.0,projected
Malaysia,2046,BAS,Halogen,4.0,projected
Malaysia,2046,BAS,LED,65.0,projected
Malaysia,2047,BAS,Incandescent,5.0,projected
Malaysia,2047,BAS,CFL,13.0,projected
Malaysia,2047,BAS,Fluorescent,13.0,projected
Malaysia,2047,BAS,Halogen,4.0,projected
Malaysia,2047,BAS,LED,65.0,projected
Malaysia,2048,BAS,Incandescent,5.0,projected
Malaysia,2048,BAS,CFL,13.0,projected
Malaysia,2048,BAS,Fluorescent,13.0,projected
Malaysia,2048,BAS,Halogen,4.0,projected
Malaysia,2048,BAS,LED,65.0,projected
Malaysia,2049,BAS,Incandescent,5.0,projected
Malaysia,2049,BAS,CFL,13.0,projected
Malaysia,2049,BAS,Fluorescent,13.0,projected
Malaysia,2049,BAS,Halogen,4.0,projected
Malaysia,2049,BAS,LED,65.0,projected
Malaysia,2050,BAS,Incandescent,5.0,projected
Malaysia,2050,BAS,CFL,13.0,projected
Malaysia,2050,BAS,Fluorescent,13.0,projected
Malaysia,2050,BAS,Halogen,4.0,projected
Malaysia,2050,BAS,LED,65.0,projected
Malaysia,2051,BAS,Incandescent,5.0,projected
Malaysia,2051,BAS,CFL,13.0,projected
Malaysia,2051,BAS,Fluorescent,13.0,projected
Malaysia,2051,BAS,Halogen,4.0,projected
Malaysia,2051,BAS,LED,65.0,projected
Malaysia,2052,BAS,Incandescent,5.0,projected
Malaysia,2052,BAS,CFL,13.0,projected
Malaysia,2052,BAS,Fluorescent,13.0,projected
Malaysia,2052,BAS,Halogen,4.0,projected
Malaysia,2052,BAS,LED,65.0,projected
Malaysia,2053,BAS,Incandescent,5.0,projected
Malaysia,2053,BAS,CFL,13.0,projected
Malaysia,2053,BAS,Fluorescent,13.0,projected
Malaysia,2053,BAS,Halogen,4.0,projected
Malaysia,2053,BAS,LED,65.0,projected
Malaysia,2054,BAS,Incandescent,5.0,projected
Malaysia,2054,BAS,CFL,13.0,projected
Malaysia,2054,BAS,Fluorescent,13.0,projected
Malaysia,2054,BAS,Halogen,4.0,projected
Malaysia,2054,BAS,LED,65.0,projected
Malaysia,2055,BAS,Incandescent,5.0,projected
Malaysia,2055,BAS,CFL,13.0,projected
Malaysia,2055,BAS,Fluorescent,13.0,projected
Malaysia,2055,BAS,Halogen,4.0,projected
Malaysia,2055,BAS,LED,65.0,projected
Malaysia,2056,BAS,Incandescent,5.0,projected
Malaysia,2056,BAS,CFL,13.0,projected
Malaysia,2056,BAS,Fluorescent,13.0,projected
Malaysia,2056,BAS,Halogen,4.0,projected
Malaysia,2056,BAS,LED,65.0,projected
Malaysia,2057,BAS,Incandescent,5.0,projected
