ams,branch,branch_type,variable,year,value,unit,unit_source
Cambodia,Transformation\Centralized Electricity Generation\Processes\VRB Flow Batteries,Transformation Process,Energy Generation,2025,691076.8275318448,Gigajoule,inferred
Cambodia,Transformation\Centralized Electricity Generation\Processes\VRB Flow Batteries,Transformation Process,Energy Generation,2030,1026191.745451842,Gigajoule,inferred
Cambodia,Transformation\Centralized Electricity Generation\Processes\VRB Flow Batteries,Transformation Process,Energy Generation,2035,1400281.4417927768,Gigajoule,inferred
Cambodia,Transformation\Centralized Electricity Generation\Processes\VRB Flow Batteries,Transformation Process,Energy Generation,2040,861000.0,Gigajoule,inferred
Cambodia,Transformation\Centralized Electricity Generation\Processes\VRB Flow Batteries,Transformation Process,Energy Generation,2045,1042020.0,Gigajoule,inferred
Cambodia,Transformation\Centralized Electricity Generation\Processes\VRB Flow Batteries,Transformation Process,Energy Generation,2050,1338422.9004104694,Gigajoule,inferred
Cambodia,Transformation\Centralized Electricity Generation\Processes\VRB Flow Batteries,Transformation Process,Energy Generation,2055,1616674.9242,Gigajoule,inferred
Cambodia,Transformation\Centralized Electricity Generation\Processes\VRB Flow Batteries,Transformation Process,Energy Generation,2060,2014890.2581561324,Gigajoule,inferred
Cambodia,Transformation\Centralized Electricity Generation\Processes\VRB Flow Batteries,Transformation Process,Power Generation,2025,646819.1487528387,Megawatt,inferred
Cambodia,Transformation\Centralized Electricity Generation\Processes\VRB Flow Batteries,Transformation Process,Power Generation,2030,986755.665127264,Megawatt,inferred
Cambodia,Transformation\Centralized Electricity Generation\Processes\VRB Flow Batteries,Transformation Process,Power Generation,2035,1448386.5721536954,Megawatt,inferred
Cambodia,Transformation\Centralized Electricity Generation\Processes\VRB Flow Batteries,Transformation Process,Power Generation,2040,474238.8,Megawatt,inferred
Cambodia,Transformation\Centralized Electricity Generation\Processes\VRB Flow Batteries,Transformation Process,Power Generation,2045,573944.616,Megawatt,inferred
Cambodia,Transformation\Centralized Electricity Generation\Processes\VRB Flow Batteries,Transformation Process,Power Generation,2050,633296.4036461504,Megawatt,inferred
Cambodia,Transformation\Centralized Electricity Generation\Processes\VRB Flow Batteries,Transformation Process,Power Generation,2055,999483.54469992,Megawatt,inferred
Cambodia,Transformation\Centralized Electricity Generation\Processes\VRB Flow Batteries,Transformation Process,Power Generation,2060,1489933.027106273,Megawatt,inferred
Cambodia,Transformation\Centralized Electricity Generation\Processes\VRB Flow Batteries,Transformation Process,Curtailed Energy Production,2025,632873.2261182077,Gigajoule,inferred
Cambodia,Transformation\Centralized Electricity Generation\Processes\VRB Flow Batteries,Transformation Process,Curtailed Energy Production,2030,985046.0016472107,Gigajoule,inferred
Cambodia,Transformation\Centralized Electricity Generation\Processes\VRB Flow Batteries,Transformation Process,Curtailed Energy Production,2035,1354927.3481133855,Gigajoule,inferred
Cambodia,Transformation\Centralized Electricity Generation\Processes\VRB Flow Batteries,Transformation Process,Curtailed Energy Production,2040,861000.0,Gigajoule,inferred
Cambodia,Transformation\Centralized Electricity Generation\Processes\VRB Flow Batteries,Transformation Process,Curtailed Energy Production,2045,1042020.0,Gigajoule,inferred
Cambodia,Transformation\Centralized Electricity Generation\Processes\VRB Flow Batteries,Transformation Process,Curtailed Energy Production,2050,1334420.1307913996,Gigajoule,inferred
Cambodia,Transformation\Centralized Electricity Generation\Processes\VRB Flow Batteries,Transformation Process,Curtailed Energy Production,2055,1425890.3524764706,Gigajoule,inferred
Cambodia,Transformation\Centralized Electricity Generation\Processes\VRB Flow Batteries,Transformation Process,Curtailed Energy Production,2060,1531568.038909386,Gigajoule,inferred
Cambodia,Transformation\Centralized Electricity Generation\Processes\Direct Air Capture,Transformation Process,Costs of Production,2035,391300.0,Thousand U.S. Dollar,inferred
Cambodia,Transformation\Centralized Electricity Generation\Processes\Direct Air Capture,Transformation Process,Costs of Production,2040,536900.0,Thousand U.S. Dollar,inferred
Cambodia,Transformation\Centralized Electricity Generation\Processes\Direct Air Capture,Transformation Process,Energy Generation,2025,558469.1056146412,Gigajoule,inferred
Cambodia,Transformation\Centralized Electricity Generation\Processes\Direct Air Capture,Transformation Process,Energy Generation,2030,903013.0397974744,Gigajoule,inferred
Cambodia,Transformation\Centralized Electricity Generation\Processes\Direct Air Capture,Transformation Process,Energy Generation,2035,1275349.230309761,Gigajoule,inferred
Cambodia,Transformation\Centralized Electricity Generation\Processes\Direct Air Capture,Transformation Process,Energy Generation,2040,861000.0,Gigajoule,inferred
Cambodia,Transformation\Centralized Electricity Generation\Processes\Direct Air Capture,Transformation Process,Energy Generation,2045,1042020.0,Gigajoule,inferred
Cambodia,Transformation\Centralized Electricity Generation\Processes\Direct Air Capture,Transformation Process,Energy Generation,2050,1342302.0878485711,Gigajoule,inferred
Cambodia,Transformation\Centralized Electricity Generation\Processes\Direct Air Capture,Transformation Process,Energy Generation,2055,1358280.0,Gigajoule,inferred
Cambodia,Transformation\Centralized Electricity Generation\Processes\Direct Air Capture,Transformation Process,Energy Generation,2060,1360177.6713760034,Gigajoule,inferred
Cambodia,Transformation\Centralized Electricity Generation\Processes\Direct Air Capture,Transformation Process,Power Generation,2025,700594.8754595104,Megawatt,inferred
Cambodia,Transformation\Centralized Electricity Generation\Processes\Direct Air Capture,Transformation Process,Power Generation,2030,1115800.6852934307,Megawatt,inferred
Cambodia,Transformation\Centralized Electricity Generation\Processes\Direct Air Capture,Transformation Process,Power Generation,2035,1614667.6724962774,Megawatt,inferred
Cambodia,Transformation\Centralized Electricity Generation\Processes\Direct Air Capture,Transformation Process,Power Generation,2040,657115.2,Megawatt,inferred
Cambodia,Transformation\Centralized Electricity Generation\Processes\Direct Air Capture,Transformation Process,Power Generation,2045,795269.664,Megawatt,inferred
Cambodia,Transformation\Centralized Electricity Generation\Processes\Direct Air Capture,Transformation Process,Power Generation,2050,867709.7705107734,Megawatt,inferred
Cambodia,Transformation\Centralized Electricity Generation\Processes\Direct Air Capture,Transformation Process,Power Generation,2055,1068783.32251404,Megawatt,inferred
Cambodia,Transformation\Centralized Electricity Generation\Processes\Direct Air Capture,Transformation Process,Power Generation,2060,1134681.241231493,Megawatt,inferred
Cambodia,Transformation\Centralized Electricity Generation\Processes\Direct Air Capture,Transformation Process,Curtailed Energy Production,2025,475827.74559197936,Gigajoule,inferred
Cambodia,Transformation\Centralized Electricity Generation\Processes\Direct Air Capture,Transformation Process,Curtailed Energy Production,2030,813412.6423074277,Gigajoule,inferred
Cambodia,Transformation\Centralized Electricity Generation\Processes\Direct Air Capture,Transformation Process,Curtailed Energy Production,2035,1171183.7805230666,Gigajoule,inferred
Cambodia,Transformation\Centralized Electricity Generation\Processes\Direct Air Capture,Transformation Process,Curtailed Energy Production,2040,861000.0,Gigajoule,inferred
Cambodia,Transformation\Centralized Electricity Generation\Processes\Direct Air Capture,Transformation Process,Curtailed Energy Production,2045,1042020.0,Gigajoule,inferred
Cambodia,Transformation\Centralized Electricity Generation\Processes\Direct Air Capture,Transformation Process,Curtailed Energy Production,2050,1342975.0741248708,Gigajoule,inferred
Cambodia,Transformation\Centralized Electricity Generation\Processes\Direct Air Capture,Transformation Process,Curtailed Energy Production,2055,1358280.0,Gigajoule,inferred
Cambodia,Transformation\Centralized Electricity Generation\Processes\Direct Air Capture,Transformation Process,Curtailed Energy Production,2060,1358280.0,Gigajoule,inferred
Cambodia,Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Transformation Process,Costs of Production,2040,3203833.4973339033,Thousand U.S. Dollar,inferred
Cambodia,Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Transformation Process,Costs of Production,2045,11454457.518548444,Thousand U.S. Dollar,inferred
Cambodia,Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Transformation Process,Costs of Production,2050,4075394.400976846,Thousand U.S. Dollar,inferred
Cambodia,Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Transformation Process,Costs of Production,2055,2429700.0,Thousand U.S. Dollar,inferred
Cambodia,Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Transformation Process,Costs of Production,2060,3640000.0,Thousand U.S. Dollar,inferred
Cambodia,Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Transformation Process,Energy Generation,2025,380971.81607841083,Gigajoule,inferred
Cambodia,Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Transformation Process,Energy Generation,2030,716227.9742249816,Gigajoule,inferred
Cambodia,Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Transformation Process,Energy Generation,2035,1078568.0317522436,Gigajoule,inferred
Cambodia,Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Transformation Process,Energy Generation,2040,861000.0,Gigajoule,inferred
Cambodia,Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Transformation Process,Energy Generation,2045,1042020.0,Gigajoule,inferred
Cambodia,Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Transformation Process,Energy Generation,2050,1341002.4488154626,Gigajoule,inferred
Cambodia,Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Transformation Process,Energy Generation,2055,1358280.0,Gigajoule,inferred
Cambodia,Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Transformation Process,Energy Generation,2060,1358280.0,Gigajoule,inferred
Cambodia,Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Transformation Process,Power Generation,2025,619441.386195084,Megawatt,inferred
Cambodia,Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Transformation Process,Power Generation,2030,985722.1740552401,Megawatt,inferred
Cambodia,Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Transformation Process,Power Generation,2035,1474828.4924065426,Megawatt,inferred
Cambodia,Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Transformation Process,Power Generation,2040,657115.2,Megawatt,inferred
Cambodia,Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Transformation Process,Power Generation,2045,795269.664,Megawatt,inferred
Cambodia,Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Transformation Process,Power Generation,2050,869949.9315083834,Megawatt,inferred
Cambodia,Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Transformation Process,Power Generation,2055,1036639.296,Megawatt,inferred
Cambodia,Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Transformation Process,Power Generation,2060,1036639.296,Megawatt,inferred
Cambodia,Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Transformation Process,Curtailed Energy Production,2025,351513.45355505974,Gigajoule,inferred
Cambodia,Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Transformation Process,Curtailed Energy Production,2030,652792.3301567984,Gigajoule,inferred
Cambodia,Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Transformation Process,Curtailed Energy Production,2035,1031706.756364072,Gigajoule,inferred
